MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
Unknown,1.0,False,False,MultiSplit,False,Oakland,2.0,0.1182,5150.0,5150.0,KW Advisors East Bay,Remy,BMLS-R01815926,2859.0,2859 Burton Dr,Oakland,1957.0,False,Weinstein,1928.0,37.82686603,-122.18734517,Oakland,3.0,850000.0,2025-05-07,Residential,Closed,2.0,SingleFamilyResidence,Alameda,3.0,CA,2025-04-10,2025-05-07,94611
91942 - La Mesa,1.0,False,False,One,False,NorthSanDiegoCounty,2.0,4.812,209609.0,209609.0,CRG Properties,Nathan,ND153559,4701.0,4701 Date Ave 208,La Mesa,1992.0,False,Lynd,1254.0,32.76468654,-117.02140339,SanDiego,2.0,620000.0,2025-05-23,Residential,Closed,2.0,Condominium,San Diego,2.0,CA,2025-05-03,2025-05-23,91942
92120 - Del Cerro,1.0,False,False,One,False,SanDiego,0.0,0.17,7405.0,7207.0,SD HOMES,Tiffany,SAND-644832,5493.0,5493 Adobe Falls Rd 12,San Diego,1973.0,False,Mitrowke,1116.0,32.7811201,-117.08085486,SanDiego,2.0,560000.0,2025-05-19,Residential,Closed,1.0,Condominium,San Diego,3.0,CA,2025-04-23,2025-05-19,92120
WV - Westlake Village,2.0,False,False,Two,False,Southland,3.0,0.32,13939.0,13939.0,Premier Realty Associates,Debrah,F159086126,1403.0,1403 Windy Mountain Avenue,Westlake Village,1985.0,False,Costagliola,4945.0,34.189935,-118.794781,Conejo,5.0,3600000.0,2025-05-05,Residential,Closed,3.0,SingleFamilyResidence,Ventura,5.0,CA,2025-04-18,2025-05-05,91362
686 - Ontario,2.0,False,False,Two,False,TriCounties,2.0,0.0254,1107.0,1107.0,RE/MAX Galaxy,Henry,HLOHHENR,1031.0,1031 S Palmetto Avenue Q4,Ontario,1985.0,False,Loh,1107.0,34.052896999999994,-117.666518,TriCounties,3.0,2495.0,2025-05-15,ResidentialLease,Closed,2.0,Townhouse,San Bernardino,2.0,CA,2025-05-09,2025-05-15,91762
686 - Ontario,2.0,False,False,Two,False,MontebelloDistrict,3.0,0.2089,9100.0,9100.0,"GERARDO C. MUNOZ, BROKER",GERARDO,M431099,3188.0,3188 S Arcadian Shores Road,Ontario,1990.0,False,MUNOZ,2479.0,34.01556,-117.58966399999998,MontebelloDistrict,3.0,848000.0,2025-05-22,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,5.0,CA,2025-04-03,2025-05-22,91761
HSP - Hesperia,1.0,False,False,One,False,HighDesert,2.0,0.4132,18000.0,18000.0,Coldwell Banker Home Source,Lisa,HD9383,14660.0,14660 Harding Street,Hesperia,1991.0,False,Dunham,1328.0,34.381926,-117.342763,HighDesert,2.0,320000.0,2025-05-30,Residential,Closed,6.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-04-15,2025-05-30,92345
682 - Chino Hills,2.0,False,False,Two,False,TriCounties,2.0,0.0678,2952.0,2952.0,Pacific Sterling Realty,Yan,HWANGYAN,17753.0,17753 Gazania Drive,Chino Hills,1991.0,False,Wang,1879.0,33.930908,-117.66661299999998,OrangeCounty,3.0,977000.0,2025-05-02,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-04-01,2025-05-02,91709
C09 - Beverlywood Vicinity,2.0,False,False,Two,False,OutOfAreaBoard,2.0,0.147,6403.0,6403.0,The Agency,Adam,CLW-C110940,9342.0,9342 Kirkside Road,Los Angeles,2012.0,False,Rosenfeld,3989.0,34.048284,-118.393,BeverlyHillsGreaterLa,5.0,4400000.0,2025-05-12,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-04-16,2025-05-12,90035
PAC - Pacoima,2.0,False,False,Two,False,Southland,2.0,0.1288,5612.0,5612.0,Next Real Estate Group,Sandra,F207056179,12466.0,12466 Osborne Street,Pacoima,2017.0,False,Meza,1824.0,34.256992,-118.405201,Southland,3.0,862000.0,2025-05-15,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-04-12,2025-05-15,91331
Unknown,1.0,False,False,Unknown,False,SierraNorthValley,2.0,2.63,114563.0,114563.0,Keller Williams Realty Chico Area,Chenoa,CH157010602,50.0,50 Tuscan Drive,Paradise,1979.0,False,Rivera,1580.0,39.737896,-121.656643,SierraNorthValley,2.0,165000.0,2025-05-16,Land,Closed,2.0,Unknown,Butte,3.0,CA,2025-04-29,2025-05-16,95969
THP - Tehachapi,1.0,False,False,One,False,Mrmls,2.0,3.54,154202.0,154202.0,NONMEMBER MRML,General,NONMEMBER,28350.0,28350 Bear Valley Road,Tehachapi,1994.0,False,NONMEMBER,1503.0,35.168675,-118.633096,Southland,2.0,525000.0,2025-05-28,Residential,Closed,2.0,SingleFamilyResidence,Kern,3.0,CA,2025-04-05,2025-05-28,93561
92040 - Lakeside,1.0,False,False,One,False,NorthSanDiegoCounty,2.0,5.0,217800.0,217800.0,So Cal Coast Real Estate,Anita,182637,12448.0,12448 Yerba Valle Rd,Lakeside,2012.0,False,Hill,1791.0,32.90679873,-116.902014,SanDiego,2.0,985000.0,2025-05-20,Residential,Closed,6.0,SingleFamilyResidence,San Diego,2.0,CA,2025-04-09,2025-05-20,92040
91942 - La Mesa,1.0,False,False,One,False,OrangeCounty,2.0,0.17,7405.0,7207.0,"Circa Properties, Inc.",Brian,OCEUNBRIA,6320.0,6320 Severin Dr,La Mesa,1955.0,False,Eun,1247.0,32.79368113,-116.99749217,SanDiego,2.0,885000.0,2025-05-01,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-04-18,2025-05-01,91942
92081 - Vista,2.0,False,False,Two,False,PacificSouthwest,3.0,0.132,5750.0,5750.0,Advantage Homes,Norma,806126,1917.0,1917 Rosewood Street,Vista,1988.0,False,Delgadillo,1712.0,33.15879802,-117.2518019,NorthSanDiegoCounty,3.0,989000.0,2025-05-02,Residential,Closed,6.0,SingleFamilyResidence,San Diego,4.0,CA,2025-04-14,2025-05-02,92081
Unknown,1.0,False,False,One,False,ContraCosta,4.0,1.42,61855.0,61855.0,Village Associates Real Estate,Ashley,CCBE-159511800,1260.0,1260 Medfield Rd.,Lafayette,1966.0,False,Battersby,4077.0,37.90528536,-122.15751961,ContraCosta,5.0,3300000.0,2025-05-29,Residential,Closed,4.0,SingleFamilyResidence,Contra Costa,5.0,CA,2025-05-01,2025-05-29,94549
160 - Lunada Bay/Margate,1.0,False,False,One,False,PalosVerdesPeninsula,2.0,0.1504,6553.0,6553.0,Vista Sotheby's International Realty,Heidi,VAGIDHEI,1105.0,1105 Via Coronel,Palos Verdes Estates,1955.0,False,Agid-Mackenbach,1631.0,33.780223,-118.410199,PalosVerdesPeninsula,2.0,1815000.0,2025-05-30,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-04-11,2025-05-30,90274
136 - Central Carson,2.0,False,False,Two,False,BeverlyHillsGreaterLa,2.0,0.5002,21789.0,21789.0,"Douglas Elliman of California, Inc.",Stacy Blair,CLW-X17668,1227.0,1227 E Carson Street 1,Carson,2005.0,False,Young,1050.0,33.832491999999995,-118.251769,SouthBay,2.0,550000.0,2025-05-20,Residential,Closed,2.0,Condominium,Los Angeles,2.0,CA,2025-04-22,2025-05-20,90745
"308 - La Quinta North of HWY 111, Indian Springs",2.0,False,False,Two,False,CaliforniaDesert,2.0,0.18,7841.0,7841.0,Bennion Deville Homes,Unknown,CDAR-D77081,78760.0,78760 Sanita Drive,La Quinta,1991.0,False,John K. Miller Group,1814.0,33.726178000000004,-116.290534,CaliforniaDesert,3.0,3200.0,2025-05-17,ResidentialLease,Closed,2.0,SingleFamilyResidence,Riverside,4.0,CA,,2025-05-17,92253
125 - Walteria,1.0,False,False,One,False,SouthBay,2.0,0.123,5357.0,5357.0,"eXp Realty of California, Inc",Edward,SKAMIEDW,2907.0,2907 Dalemead,Torrance,1952.0,False,Kaminsky,1312.0,33.793696999999995,-118.338382,SouthBay,2.0,1365000.0,2025-05-05,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-04,2025-05-05,90505
VN - Van Nuys,1.0,False,False,One,False,OutOfAreaBoard,2.0,0.1491,6495.0,6495.0,JohnHart Corp.,Harry,CLW-C124778,7028.0,7028 Stansbury Avenue,Van Nuys,1948.0,False,Kaladzhyan,840.0,34.198371,-118.4408,BeverlyHillsGreaterLa,1.0,3200.0,2025-05-06,ResidentialLease,Closed,2.0,Unknown,Los Angeles,2.0,CA,2025-04-15,2025-05-06,91405
PHHT - Park Hills Heights,1.0,False,False,One,False,OutOfAreaBoard,0.0,0.1493,6502.0,6502.0,eXp Realty of California Inc,Jason,CLW-X97644,4624.0,4624 S Gramercy Place,Los Angeles,1912.0,False,Anderson,1478.0,34.001141,-118.313509,CitrusValley,2.0,839000.0,2025-05-13,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-04,2025-05-13,90062
699 - Not Defined,1.0,False,False,One,False,Downey,2.0,0.1038,4522.0,4522.0,Supreme Realty,Rosario,YANGUROS,913.0,913 E Elm Street,Compton,1943.0,False,Cwirko,1224.0,33.90096,-118.21378500000002,TheInlandGateway,2.0,700000.0,2025-05-20,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-21,2025-05-20,90221
Unknown,2.0,False,False,Two,False,Mlslistings,3.0,0.2483,10817.0,10817.0,MLSListing,TRI,CCBE-MLL322791,6257.0,6257 Pebble Beach Dr,Vallejo,1999.0,False,NGUYEN,2417.0,38.12456495,-122.19836029,BayEast,3.0,770000.0,2025-05-29,Residential,Closed,6.0,SingleFamilyResidence,Solano,3.0,CA,2025-04-14,2025-05-29,94591
SRCAR - Southwest Riverside County,1.0,False,False,One,False,SouthwestRiversideCounty,2.0,0.14,6098.0,6098.0,Signature Real Estate Group,Linda,SWCACCLIN,39532.0,39532 Corbett Canyon Circle,Murrieta,2001.0,False,Cacciatori,1772.0,33.543715,-117.135869,SouthwestRiversideCounty,2.0,640000.0,2025-05-23,Residential,Closed,2.0,SingleFamilyResidence,Riverside,2.0,CA,2025-04-17,2025-05-23,92563
92104 - North Park,1.0,False,False,"One,Two",False,PacificSouthwest,0.0,0.0318,1385.0,1385.0,Real Broker,Haley,817392,2871.0,2871 Capps Street,San Diego,1951.0,False,McLelland,1580.0,32.743007,-117.131573,OrangeCounty,2.0,975000.0,2025-05-29,ResidentialIncome,Closed,0.0,Duplex,San Diego,3.0,CA,2025-05-08,2025-05-29,92104
SVC - Central Simi,2.0,False,False,Two,False,Mrmls,3.0,0.16,6969.0,6969.0,NONMEMBER MRML,Demetra,NONMEMBER,3816.0,3816 Santa Lucia Street,Simi Valley,1995.0,False,Kalivas,2608.0,34.285606,-118.721709,Southland,3.0,951500.0,2025-05-15,Residential,Closed,5.0,SingleFamilyResidence,Ventura,5.0,CA,2025-04-11,2025-05-15,93063
LF - Las Flores,1.0,False,False,One,False,PacificWest,0.0,1.6843,73368.0,73368.0,PARTNER Real Estate,Ivonne,PSOLAIVO,90.0,90 Via Prado,Rancho Santa Margarita,1988.0,False,Azar,668.0,33.640599,-117.588032,OrangeCounty,1.0,490000.0,2025-05-05,Residential,Closed,1.0,Condominium,Orange,2.0,CA,2025-04-07,2025-05-05,92688
SWR - Simi Wood Ranch,1.0,False,False,One,False,Conejo,2.0,0.0228,995.0,995.0,Real Estate and Mortgage,Rebecca,VCR-C159099306,493.0,493 Country Club Drive 227,Simi Valley,2006.0,False,Baumgartner,995.0,34.254456,-118.809549,Southland,2.0,545000.0,2025-05-02,Residential,Closed,2.0,Condominium,Ventura,2.0,CA,2025-04-15,2025-05-02,93065
Unknown,1.0,False,False,One,False,Mlslistings,1.0,0.6879,29963.0,29963.0,Bayshore Realtors Inc.,Carlos,BMLS-MLL155151,288.0,288 3Rd St 213,Oakland,2006.0,False,Barba,1176.0,37.79533709,-122.27161097,Oakland,2.0,770000.0,2025-05-23,Residential,Closed,1.0,Condominium,Alameda,2.0,CA,2025-04-29,2025-05-23,94607
CV - Cypress Village,2.0,False,False,Two,False,OrangeCounty,2.0,0.17,7405.0,7207.0,JK Realty Ltd.,Kate,SLEEEUN,121.0,121 Fairbridge,Irvine,2017.0,False,Kim,2128.0,33.678643,-117.747444,OrangeCounty,4.0,5300.0,2025-05-02,ResidentialLease,Closed,2.0,Condominium,Orange,4.0,CA,2025-05-02,2025-05-02,92618
91942 - La Mesa,1.0,False,False,One,False,SanDiego,2.0,0.1837,8000.0,8000.0,HomeSmart Realty West,Zachary,SAND-671500,7568.0,7568 Ohio Pl,La Mesa,1970.0,False,Plumb,1332.0,32.76511668,-117.03476670000002,SanDiego,2.0,800000.0,2025-05-06,Residential,Closed,8.0,SingleFamilyResidence,San Diego,3.0,CA,2025-04-07,2025-05-06,91942
669 - West Covina,1.0,False,False,One,False,WestSanGabrielValley,2.0,0.1683,7331.0,7331.0,Real Brokerage Technologies,PING,WS82590,755.0,755 N Broadmoor Avenue,West Covina,1955.0,False,YAN,1084.0,34.08459000000001,-117.932532,CitrusValley,1.0,822000.0,2025-05-13,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-02,2025-05-13,91790
OT - Orangetree,2.0,False,False,Two,False,CitrusValley,0.0,5.1404,223917.0,223917.0,RE/MAX 2000 REALTY,Jonathan,c19361,20.0,20 Tangelo 286,Irvine,1977.0,False,Lin,952.0,33.670396999999994,-117.77357,CitrusValley,2.0,2850.0,2025-05-05,ResidentialLease,Closed,0.0,Condominium,Orange,2.0,CA,2025-04-27,2025-05-05,92618
LW - Laguna Woods,1.0,False,False,One,False,OrangeCounty,0.0,0.17,7405.0,7207.0,"Varinder Kumar Luhanibal, Broker",Varinder Kum,OCKUMAVAR,364.0,364 Avenida Castilla N,Laguna Woods,1965.0,False,Luhanibal,1040.0,33.606437,-117.718126,OrangeCounty,2.0,2600.0,2025-05-01,ResidentialLease,Closed,1.0,StockCooperative,Orange,2.0,CA,2025-04-25,2025-05-01,92637
92075 - Solana Beach,1.0,False,False,One,False,SanDiego,2.0,0.1951,8500.0,8500.0,"Douglas Elliman of California, Inc.",Taylor,SAND-699798,645.0,645 Glenmont Drive,Solana Beach,1952.0,False,Larosa,2514.0,33.00069201,-117.26821032,NorthSanDiegoCounty,4.0,4350000.0,2025-05-12,Residential,Closed,5.0,SingleFamilyResidence,San Diego,4.0,CA,2025-04-03,2025-05-12,92075
335 - Cathedral City North,1.0,False,False,One,False,CaliforniaDesert,2.0,0.18,7841.0,7841.0,The Agency,Jesus,CDAR-d83806,30700.0,30700 Avenida Del Padre,Cathedral City,1999.0,False,Perina,1563.0,33.825252,-116.460606,PalmSprings,2.0,512500.0,2025-05-23,Residential,Closed,4.0,SingleFamilyResidence,Riverside,3.0,CA,2025-05-22,2025-05-23,92234
Unknown,1.0,False,False,One,False,Mlslistings,2.0,0.1338,5830.0,5830.0,Intero Real Estate Services,Lupita,CCBE-MLL5104490,15.0,15 Becker Pl,Hayward,1955.0,False,Fonseca,1161.0,37.61500170000001,-122.03960494,BayEast,2.0,1050000.0,2025-05-09,Residential,Closed,2.0,SingleFamilyResidence,Alameda,3.0,CA,2025-04-14,2025-05-09,94544
138 - Rancho Dominguez,1.0,False,False,One,False,TriCounties,2.0,0.116,5055.0,5055.0,KW Vision,John,TRCUASJOH,19416.0,19416 Harlan Avenue,Carson,1964.0,False,Cuasito,1422.0,33.854287,-118.242558,WestSanGabrielValley,2.0,861500.0,2025-05-06,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-09,2025-05-06,90746
248 - Corona,1.0,False,False,One,False,TheInlandGateway,3.0,0.33,14375.0,14375.0,Realty ONE Group West,Naveed,IGZUBENAV,3225.0,3225 Via Firenze Way,Corona,2005.0,False,Zuberi,3604.0,33.829488,-117.537945,Southland,4.0,1550786.0,2025-05-06,Residential,Closed,3.0,SingleFamilyResidence,Riverside,4.0,CA,2025-05-06,2025-05-06,92881
690 - Upland,1.0,False,False,MultiSplit,False,TriCounties,2.0,0.2816,12265.0,12265.0,Re/Max Top Producers,Albert,HMARIALB,1465.0,1465 Shannon Street,Upland,1964.0,False,Marin,1678.0,34.12508,-117.677238,OrangeCounty,3.0,800800.0,2025-05-16,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,2.0,CA,2025-04-11,2025-05-16,91784
92008 - Carlsbad,1.0,False,False,One,False,OrangeCounty,2.0,0.2135,9300.0,9300.0,Coldwell Banker Res Brkr,Robert,SBLANROB,3420.0,3420 Spanish Way,Carlsbad,1970.0,False,Blank,2269.0,33.16044479,-117.33509145,SanDiego,2.0,1950000.0,2025-05-23,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-04-30,2025-05-23,92008
607 - Azusa,2.0,False,False,Two,False,Arcadia,2.0,0.1149,5006.0,5006.0,Seven Gables Real Estate,Christian,AR40753,608.0,608 Desert Willow Road,Azusa,2015.0,False,Siegel,3470.0,34.144307,-117.899602,PasadenaFoothills,4.0,1555000.0,2025-05-05,Residential,Closed,4.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-04-14,2025-05-05,91702
92128 - Rancho Bernardo,2.0,False,False,Two,False,SanDiego,2.0,3.0684,133659.0,133659.0,Luxe Pacific Real Estate,Mohammed Anees,SAND-644840,10952.0,10952 Creekbridge Pl,San Diego,1991.0,False,Memon,1335.0,32.94606797,-117.09384599,SanDiego,3.0,889500.0,2025-05-06,Residential,Closed,2.0,Townhouse,San Diego,3.0,CA,2025-04-03,2025-05-06,92128
629 - Glendora,1.0,False,False,One,False,TriCounties,3.0,0.2844,12389.0,12389.0,Coldwell Banker Tri-Counties R,Ty Courtney,H69499,208.0,208 Whispering Oaks Drive,Glendora,1972.0,False,Wallace,2654.0,34.138135,-117.832154,CitrusValley,3.0,1465000.0,2025-05-15,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-24,2025-05-15,91741
PRSE - PR South 46-East 101,1.0,False,False,One,False,NorthSanLuisObispo,3.0,0.2929,12757.0,12757.0,Freitas Real Estate,Gail,ATFREITASG,799.0,799 Angus Street,Paso Robles,2005.0,False,Freitas,1997.0,35.605701,-120.67164,PismoCoast,2.0,850000.0,2025-05-12,Residential,Closed,3.0,SingleFamilyResidence,San Luis Obispo,4.0,CA,2025-04-10,2025-05-12,93446
SRCAR - Southwest Riverside County,1.0,False,False,One,False,SouthwestRiversideCounty,2.0,0.18,7841.0,7841.0,Century 21 Masters,Jayme,swspenjay,22670.0,22670 Canyon Lake Drive N,Canyon Lake,1973.0,False,Spencer,1435.0,33.683728,-117.263362,SouthwestRiversideCounty,2.0,610000.0,2025-05-13,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-04-24,2025-05-13,92587
SF - San Fernando,1.0,False,False,One,False,Southland,2.0,0.1149,5004.0,5004.0,Segovia Real Estate Group,Jenny,F207014459,1008.0,1008 Woodworth Street,San Fernando,1940.0,False,Segovia,1033.0,34.277661,-118.446789,CitrusValley,1.0,720000.0,2025-05-09,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-04-02,2025-05-09,91340
VN - Van Nuys,1.0,False,False,One,False,Glendale,1.0,0.1488,6481.0,6481.0,Classic Realty Exchange,Edik,G81528,7418.0,7418 Tyrone Avenue,Van Nuys,1949.0,False,Minassian,1196.0,34.205424,-118.44406399999998,CitrusValley,1.0,775000.0,2025-05-23,Residential,Closed,1.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-04-02,2025-05-23,91405
Unknown,1.0,False,False,One,False,Delta,0.0,0.0,0.0,0.0,Luxe Realty Group,Alejandro,CCBE-R02191659,4081.0,4081 Clayton Rd 118,Concord,1972.0,False,Juarez,646.0,37.96734917,-121.99816966,ContraCosta,1.0,284000.0,2025-05-21,Residential,Closed,0.0,Condominium,Contra Costa,1.0,CA,2025-05-21,2025-05-21,94521
PSMO - Pismo Beach,1.0,False,False,One,False,PismoCoast,2.0,0.17,7405.0,7207.0,Modern Broker-Pismo Beach,Patrick,PI01480728,140.0,140 S Dolliver Street 87,Pismo Beach,2007.0,False,Raymond,1512.0,35.136816,-120.636368,PismoCoast,2.0,590000.0,2025-05-16,ManufacturedInPark,Closed,4.0,Unknown,San Luis Obispo,2.0,CA,2025-04-19,2025-05-16,93449
325 - Indian Wells,1.0,False,False,One,False,CaliforniaDesert,2.0,0.05,2178.0,2178.0,Grand Luxury Properties,Bob,CDAR-D24693,76790.0,76790 Lark Drive,Indian Wells,1965.0,False,Ross,1776.0,33.716277000000005,-116.324609,CaliforniaDesert,2.0,715000.0,2025-05-21,Residential,Closed,4.0,Condominium,Riverside,2.0,CA,2025-04-18,2025-05-21,92210
92106 - Point Loma,1.0,False,False,One,False,SanDiego,1.0,0.1392,6062.0,6062.0,Berkshire Hathaway HomeServices California Properties,Molly,SAND-651880,911.0,911 Temple St,San Diego,1951.0,False,Haines McKay,1192.0,32.72163408,-117.24656944,SanDiego,2.0,1695000.0,2025-05-02,Residential,Closed,3.0,SingleFamilyResidence,San Diego,3.0,CA,2025-04-13,2025-05-02,92106
VIC - Victorville,1.0,False,False,One,False,HighDesert,1.0,0.1699,7400.0,7400.0,Realty ONE Group Empire,Heidi,HD20249,13080.0,13080 Bermuda Dunes Drive,Victorville,1988.0,False,Gostanian,1878.0,34.488689,-117.25585,HighDesert,2.0,455000.0,2025-05-23,Residential,Closed,1.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-04-04,2025-05-23,92395
SRCAR - Southwest Riverside County,1.0,False,False,One,False,SouthwestRiversideCounty,2.0,0.25,10890.0,10890.0,"eXp Realty of California, Inc.",Larry Dan Jr,SWRANDLAR,30512.0,30512 Milky Way Drive,Temecula,1985.0,False,Randolph,1138.0,33.508305,-117.128219,SouthwestRiversideCounty,2.0,605000.0,2025-05-16,Residential,Closed,4.0,SingleFamilyResidence,Riverside,3.0,CA,2025-04-16,2025-05-16,92592
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,Downey,3.0,0.2,8712.0,0.2,"Crown Realty and Finance, Inc.",Ramya,DWSUNRAM,25453.0,25453 Coraltree Court,Murrieta,1988.0,False,Sundararaman,2607.0,33.570219,-117.169003,SouthwestRiversideCounty,3.0,725000.0,2025-05-30,Residential,Closed,3.0,SingleFamilyResidence,Riverside,4.0,CA,2025-05-14,2025-05-30,92563
259 - Moreno Valley,1.0,False,False,One,False,TheInlandGateway,2.0,0.2,8712.0,8712.0,Realty Masters & Associates,Sergio,KQUINSER,26230.0,26230 Tasman Street,Moreno Valley,2002.0,False,Quintero,1854.0,33.943668,-117.205112,HighDesert,2.0,635000.0,2025-05-14,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-04-16,2025-05-14,92555
610 - Burbank,1.0,False,False,One,False,PacificWest,3.0,0.2311,10067.0,10067.0,Preferred Real Estate & Inv.,Samer,PSAMTHE,1021.0,1021 East Avenue,Burbank,1951.0,False,Theodory,2284.0,34.190712,-118.315011,Burbank,3.0,1700000.0,2025-05-23,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-07,2025-05-23,91504
92115 - San Diego,1.0,False,False,One,False,SanDiego,0.0,0.17,7405.0,7207.0,Compass,Antonio,SAND-685388,5510.0,5510 Adelaide Avenue 4,San Diego,1959.0,False,Espinoza,650.0,32.75745765,-117.07580907,SanDiego,1.0,375000.0,2025-05-02,Residential,Closed,1.0,Condominium,San Diego,1.0,CA,2025-04-14,2025-05-02,92115
VVL - Valley Village,1.0,False,False,One,False,BeverlyHillsGreaterLa,2.0,0.1574,6856.0,6856.0,"The Oppenheim Group, Inc.",Nicole,CLW-C124035,5215.0,5215 Babcock Avenue,Valley Village,1968.0,False, Young,2029.0,34.165378000000004,-118.406657,BeverlyHillsGreaterLa,3.0,1720000.0,2025-05-01,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-04,2025-05-01,91607
M1 - Norwalk,1.0,False,False,One,False,PacificWest,2.0,0.1149,5003.0,5003.0,Berkshire Hathaway HomeServices California Properties,Sonji,pwfrison,13710.0,13710 Wilder Avenue,Norwalk,1957.0,False,Friedman,1207.0,33.90631,-118.061158,Downey,2.0,760000.0,2025-05-02,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-15,2025-05-02,90650
252 - Riverside,1.0,False,False,One,False,InlandValleys,1.0,1.84,80150.0,80150.0,RIVERSIDE PROPERTY MANAGEMENT INC,MISTY,imistboe,6294.0,6294 Jones Ave,Riverside,1963.0,False,BRITTON,1000.0,33.945269,-117.480961,InlandValleys,1.0,1950.0,2025-05-06,ResidentialLease,Closed,1.0,Apartment,Riverside,2.0,CA,2025-05-05,2025-05-06,92505
Unknown,2.0,False,False,Two,False,ContraCosta,1.0,0.0,0.0,0.0,Keller Williams Realty,Sandra,CCBE-159523344,188.0,188 Copper Ridge Rd.,San Ramon,1988.0,False,Fortayon,1314.0,37.76923161,-121.9471902,ContraCosta,3.0,765000.0,2025-05-08,Residential,Closed,3.0,Condominium,Contra Costa,2.0,CA,2025-04-21,2025-05-08,94582
C03 - Sunset Strip - Hollywood Hills West,1.0,False,False,MultiSplit,False,OrangeCounty,2.0,0.2301,10021.0,10021.0,Real Broker,Fan,OCLIFAN,7038.0,7038 Los Tilos Road,Los Angeles,1929.0,False,Li,4618.0,34.10938,-118.341975,BeverlyHillsGreaterLa,6.0,4595000.0,2025-05-15,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-04-26,2025-05-15,90068
92020 - El Cajon,1.0,False,False,One,False,NorthSanDiegoCounty,2.0,0.2799,12194.0,12194.0,LPT Realty,Erik,109135,1936.0,1936 Altozano Drive,El Cajon,1986.0,False,Rojas,2837.0,32.82083162,-116.9936828,SanDiego,3.0,1299999.0,2025-05-09,Residential,Closed,4.0,SingleFamilyResidence,San Diego,4.0,CA,2025-04-12,2025-05-09,92020
C14 - Santa Monica,1.0,False,False,One,False,Claw,2.0,0.1611,7019.0,7019.0,Non-Participant Office,Subscriber,CLW-X99999,1725.0,1725 Ashland Avenue,Santa Monica,1936.0,False,Non,1594.0,34.010794,-118.463924,BeverlyHillsGreaterLa,2.0,3213750.0,2025-05-02,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-06,2025-05-02,90405
