BuyerAgentAOR,ViewYN,PoolPrivateYN,CloseDate,ClosePrice,Latitude,Longitude,UnparsedAddress,PropertyType,LivingArea,BuyerOfficeName,BuyerAgentMlsId,BuyerAgentFirstName,BuyerAgentLastName,MLSAreaMajor,CountyOrParish,MlsStatus,ParkingTotal,PropertySubType,LotSizeAcres,BuyerOfficeAOR,YearBuilt,StreetNumberNumeric,BathroomsTotalInteger,City,BedroomsTotal,ContractStatusChangeDate,PurchaseContractDate,StateOrProvince,FireplaceYN,Stories,Levels,LotSizeArea,NewConstructionYN,GarageSpaces,PostalCode,LotSizeSquareFeet
PacificWest,False,False,2025-03-05,1100000.0,33.876725,-118.058866,17006 Alfred Avenue,Residential,2082.0,RE/MAX TIME REALTY,IVMILWALI,WALID,MILAD,699 - Not Defined,Los Angeles,Closed,4.0,SingleFamilyResidence,0.1197,InlandValleys,1969.0,17006.0,3.0,Cerritos,4.0,2025-03-05,2025-01-27,CA,True,2.0,Two,5214.0,False,2.0,90703,5214.0
SouthwestRiversideCounty,True,False,2025-03-28,685000.0,33.686792,-117.193287,29769 Winter Hawk Road,Residential,2630.0,CA-RES,SWNGUYMIN,Minh Trang,Nguyen,SRCAR - Southwest Riverside County,Riverside,Closed,2.0,SingleFamilyResidence,0.19,SouthwestRiversideCounty,2006.0,29769.0,3.0,Menifee,4.0,2025-03-28,2025-03-04,CA,True,2.0,Two,8276.0,False,2.0,92586,8276.0
NorthSanDiegoCounty,True,True,2025-03-17,3027500.0,33.092851,-117.293588,1339 Alcyon Court,Residential,5005.0,Compass,108303,Manda,Moore,92011 - Carlsbad,San Diego,Closed,3.0,SingleFamilyResidence,0.3459,NorthSanDiegoCounty,2000.0,1339.0,6.0,Carlsbad,5.0,2025-03-17,2025-02-14,CA,True,2.0,Two,15068.0,False,3.0,92011,15068.0
CaliforniaDesert,True,True,2025-03-11,600000.0,33.686477000000004,-116.222351,82667 Redford Way,Residential,1842.0,KC Realty Group,PWEYLNAT,Natalie,Eyler,314 - Indio South of East Valley,Riverside,Closed,2.0,SingleFamilyResidence,0.16,PacificWest,2002.0,82667.0,3.0,Indio,3.0,2025-03-11,2025-03-06,CA,True,1.0,One,6970.0,False,2.0,92201,6970.0
CitrusValley,False,True,2025-03-11,700999.0,34.029304,-117.655904,6853 Aster Court,Residential,1494.0,JACOB & TYLER REALTY,WS84666,YESENIA,ENRIQUEZ,681 - Chino,San Bernardino,Closed,2.0,SingleFamilyResidence,0.1653,WestSanGabrielValley,1976.0,6853.0,2.0,Chino,4.0,2025-03-11,2025-01-28,CA,True,1.0,One,7200.0,False,2.0,91710,7200.0
CaliforniaDesert,False,False,2025-03-27,410000.0,33.745913,-116.2413,81587 Avenida Celaya,Residential,1295.0,HomeSmart,CDAR-D76271,Allan,Grushkin,309 - Indio North of East Valley,Riverside,Closed,4.0,SingleFamilyResidence,0.119,CaliforniaDesert,2010.0,81587.0,2.0,Indio,2.0,2025-03-27,2025-02-28,CA,False,1.0,One,5183.0,False,2.0,92203,5183.0
PacificWest,False,False,2025-03-10,970000.0,33.987162,-118.033554,6032 Friends Avenue,Residential,2040.0,"HomeSmart, Evergreen Realty",SVALLLIS,Lisa,Bayley,678 - N. Whittier,Los Angeles,Closed,1.0,SingleFamilyResidence,0.1607,OrangeCounty,1922.0,6032.0,1.0,Whittier,3.0,2025-03-10,2025-02-06,CA,True,1.0,One,7002.0,False,1.0,90601,7002.0
MercedCounty,True,True,2025-03-10,430000.0,37.368291,-120.594707,3302 Sextant Drive,Residential,2087.0,"Exit Realty Consultants, Modesto #2",mcsaucgu,Gustavo,Saucedo,Unknown,Merced,Closed,2.0,SingleFamilyResidence,0.1737,MercedCounty,1990.0,3302.0,3.0,Atwater,4.0,2025-03-10,2025-02-05,CA,True,2.0,Two,7567.0,False,2.0,95301,7567.0
TriCounties,True,False,2025-03-14,695000.0,33.876178,-117.33048,19044 Camou Court,Residential,2227.0,"Innovate Realty, Inc.",IVDENIMIR,MIRKA,DENIZ,252 - Riverside,Riverside,Closed,2.0,SingleFamilyResidence,0.11,InlandValleys,2022.0,19044.0,3.0,Riverside,4.0,2025-03-14,2025-02-17,CA,False,2.0,Two,4792.0,False,2.0,92508,4792.0
Inglewood,False,False,2025-03-07,680000.0,33.907514,-118.250279,1513 W 137th Street,Residential,1138.0,Real Broker,SSMITMAT,Jeb,Smith,"RN - Compton N of Rosecrans, E of Central",Los Angeles,Closed,2.0,SingleFamilyResidence,0.1161,OrangeCounty,1951.0,1513.0,1.0,Compton,3.0,2025-03-07,2025-01-30,CA,False,1.0,One,5057.0,False,2.0,90222,5057.0
BayEast,False,False,2025-03-11,1000000.0,37.700774,-122.163201,1733 Cedar Ave,Residential,1576.0,Cornerstone Realty and Mortgage,CCBE-R01425114,Chin,Fong,Unknown,Alameda,Closed,2.0,SingleFamilyResidence,0.1221,Oakland,1952.0,1733.0,2.0,San Leandro,3.0,2025-03-11,2025-02-07,CA,True,1.0,One,5320.0,False,2.0,94579,5320.0
NorthSanDiegoCounty,True,False,2025-03-25,542000.0,33.22645047,-117.29756233,4519 Kittiwake Way,Residential,1050.0,"TLC Realty of Socal, Inc",108721,Jamie,Lennon,92057 - Oceanside,San Diego,Closed,2.0,SingleFamilyResidence,0.0399,NorthSanDiegoCounty,1980.0,4519.0,2.0,Oceanside,2.0,2025-03-25,2025-03-04,CA,False,1.0,One,1736.0,False,1.0,92057,1736.0
PacificSouthwest,True,False,2025-03-21,1199900.0,33.090962,-116.849117,20849 N Burma Road,Residential,1648.0,eXp Realty of Southern CA,117082,Mayra,Conde,92065 - Ramona,San Diego,Closed,0.0,SingleFamilyResidence,5.79,NorthSanDiegoCounty,1991.0,20849.0,4.0,Ramona,7.0,2025-03-21,2025-01-27,CA,False,1.0,MultiSplit,252212.0,False,0.0,92065,252212.0
CaliforniaDesert,True,False,2025-03-04,1151750.0,33.600641,-116.24394,81386 Jacaranda Court,Residential,2789.0,Bennion Deville Homes,CDAR-D24264,John,Miller,313 - La Quinta South of HWY 111,Riverside,Closed,6.0,SingleFamilyResidence,0.27,CaliforniaDesert,2008.0,81386.0,4.0,La Quinta,4.0,2025-03-04,2025-02-18,CA,False,1.0,One,11761.0,False,3.0,92253,11761.0
BayEast,False,False,2025-03-05,757000.0,37.78743075,-121.53983275,16 W Piazza St,Residential,1938.0,Realty++,CCBE-206539277,Mallik Reddy,Kesari,Unknown,San Joaquin,Closed,2.0,SingleFamilyResidence,0.0517,BayEast,2022.0,16.0,3.0,Tracy,4.0,2025-03-05,2025-02-06,CA,False,2.0,Two,2250.0,False,2.0,95391,2250.0
TheInlandGateway,True,True,2025-03-28,1188000.0,34.031216,-117.273335,2249 Lalique Circle,Residential,3539.0,PRICE REAL ESTATE GROUP INC,CV33139,Briana,Price,285 - Reche Canyon,San Bernardino,Closed,6.0,SingleFamilyResidence,0.468,CitrusValley,2014.0,2249.0,4.0,Colton,4.0,2025-03-28,2025-02-03,CA,True,1.0,One,20388.0,False,3.0,92324,20388.0
HighDesert,True,False,2025-03-12,737000.0,34.005078000000005,-117.722914,13662 Marsh Avenue,Residential,1240.0,CENTURY 21 PRIMETIME REALTORS,C31185,Cynthia,Briones,681 - Chino,San Bernardino,Closed,4.0,SingleFamilyResidence,0.1067,CitrusValley,1972.0,13662.0,2.0,Chino,4.0,2025-03-12,2025-01-27,CA,True,1.0,One,4650.0,False,2.0,91710,4650.0
ContraCosta,False,False,2025-03-14,612000.0,38.0543589,-122.23288633,114 Bridgeview Ct,Residential,1780.0,Exp Realty of California Inc.,CCBE-MLL832867,David,Gray,Unknown,Contra Costa,Closed,2.0,SingleFamilyResidence,0.1322,Mlslistings,1992.0,114.0,3.0,Crockett,3.0,2025-03-14,2025-02-19,CA,True,2.0,Two,5760.0,False,2.0,94525,5760.0
SouthwestRiversideCounty,True,False,2025-03-28,590000.0,33.661247,-117.233916,35231 Tulsi Court,Residential,1631.0,First Team Real Estate,TSEGUSON,Sonia,Segura,SRCAR - Southwest Riverside County,Riverside,Closed,2.0,SingleFamilyResidence,0.18,SouthwestRiversideCounty,2014.0,35231.0,2.0,Lake Elsinore,3.0,2025-03-28,2025-02-10,CA,False,1.0,One,7841.0,False,2.0,92532,7841.0
RanchoSoutheast,True,False,2025-03-12,1080000.0,33.847521,-117.738773,7893 E Viewmount Court,Residential,1748.0,ERA North Orange County,NJONEDAR,Darryl,Jones,77 - Anaheim Hills,Orange,Closed,5.0,SingleFamilyResidence,0.1607,PacificWest,1993.0,7893.0,3.0,Anaheim Hills,3.0,2025-03-12,2025-02-10,CA,True,2.0,Two,7000.0,False,2.0,92808,7000.0
SouthwestRiversideCounty,True,False,2025-03-19,500000.0,33.769191,-117.141194,29740 Grechen Lane,Residential,1965.0,ALTICORE REALTY,IVPORTROX,ROXANA,PORTER,SRCAR - Southwest Riverside County,Riverside,Closed,2.0,SingleFamilyResidence,2.17,InlandValleys,1989.0,29740.0,2.0,Menifee,4.0,2025-03-19,2025-01-30,CA,True,1.0,One,94525.0,False,2.0,92585,94525.0
SanDiego,False,False,2025-03-21,830000.0,32.7042261,-117.07478874,5640 Churchward St.,Residential,1076.0,Coastal Premier Properties,SAND-686294,Kari,Dunn,92114 - Encanto,San Diego,Closed,4.0,SingleFamilyResidence,0.1423,SanDiego,1950.0,5640.0,2.0,San Diego,3.0,2025-03-21,2025-02-28,CA,False,1.0,One,6200.0,False,2.0,92114,6200.0
PacificWest,True,False,2025-03-12,1500000.0,33.897396,-117.934118,501 Miguel Place,Residential,1883.0,T.N.G. Real Estate Consultants,pjusjuh,Justin and,Juhee Kim,83 - Fullerton,Orange,Closed,6.0,SingleFamilyResidence,0.4975,PacificWest,1962.0,501.0,2.0,Fullerton,3.0,2025-03-12,2025-02-10,CA,False,1.0,One,21672.0,False,2.0,92835,21672.0
PacificSouthwest,False,False,2025-03-03,1250000.0,32.732413,-117.119029,2633 Covington Road,Residential,1662.0,Compass,SAND-693907,Sherry,Chen,92104 - North Park,San Diego,Closed,4.0,SingleFamilyResidence,0.1377,SanDiego,1945.0,2633.0,3.0,San Diego,4.0,2025-03-03,2025-01-29,CA,True,1.0,One,6000.0,False,0.0,92104,6000.0
Oakland,True,False,2025-03-04,701000.0,37.78775558,-122.22294425,2930 GALINDO ST,Residential,1193.0,District Homes,BMLS-R01992462,Diana,Ip,Unknown,Alameda,Closed,2.0,SingleFamilyResidence,0.0983,Oakland,1915.0,2930.0,1.0,Oakland,2.0,2025-03-04,2025-02-05,CA,True,1.0,One,4280.0,False,0.0,94601,4280.0
SanDiego,False,False,2025-03-18,769900.0,33.21667476,-117.25204123,1183 Bobolink Dr,Residential,1219.0,Brett Merrill Montgomery,SAND-693854,Brett,Montgomery,92083 - Vista,San Diego,Closed,3.0,SingleFamilyResidence,0.1699,SanDiego,1960.0,1183.0,2.0,Vista,4.0,2025-03-18,2025-02-10,CA,False,1.0,One,7400.0,False,1.0,92083,7400.0
OrangeCounty,True,False,2025-03-06,2505000.0,33.638574,-117.901783,2015 Aliso Avenue,Residential,1536.0,Douglas Elliman of California,OCDAVIBRI,Brian,Davis,C5 - East Costa Mesa,Orange,Closed,2.0,SingleFamilyResidence,0.1653,OrangeCounty,1958.0,2015.0,2.0,Costa Mesa,3.0,2025-03-06,2025-02-04,CA,True,1.0,One,7200.0,False,2.0,92627,7200.0
OutOfAreaBoard,True,False,2025-03-20,713000.0,34.625176,-118.210406,40906 Flagstone Street,Residential,2260.0,RE/MAX FREEDOM,EVJARRKIM,KIM,JARRARD,PLM - Palmdale,Los Angeles,Closed,0.0,SingleFamilyResidence,0.3174,TheInlandGateway,1997.0,40906.0,3.0,Palmdale,4.0,2025-03-20,2025-02-21,CA,True,2.0,Two,13824.0,False,2.0,93551,13824.0
InlandValleys,True,False,2025-03-06,1400000.0,33.912104,-117.389004,7627 Summit Street,Residential,2600.0,COLDWELL BANKER REALTY,IVAGUILST,STEPHANY,AGUILAR,252 - Riverside,Riverside,Closed,9.0,SingleFamilyResidence,1.67,InlandValleys,1982.0,7627.0,2.0,Riverside,4.0,2025-03-06,2025-02-02,CA,True,1.0,One,72745.0,False,3.0,92504,72745.0
SouthwestRiversideCounty,True,False,2025-03-24,555000.0,33.686559,-117.159649,28895 Cypress Point Drive,Residential,1867.0,Abundance Real Estate,SWSIMPMEL,Melia,Simpson,SRCAR - Southwest Riverside County,Riverside,Closed,2.0,SingleFamilyResidence,0.1,SouthwestRiversideCounty,1991.0,28895.0,3.0,Menifee,3.0,2025-03-24,2025-02-25,CA,True,2.0,Two,4356.0,False,2.0,92584,4356.0
SanDiego,True,False,2025-03-03,1280000.0,32.8143237,-116.78443728,2524 Camino De Los Aves,Residential,2745.0,Redfin Corporation,SAND-694309,David,Zarraonandia,91901 - Alpine,San Diego,Closed,15.0,SingleFamilyResidence,1.04,SanDiego,1990.0,2524.0,4.0,Alpine,4.0,2025-03-03,2025-02-09,CA,True,1.0,One,45302.0,False,3.0,91901,45302.0
OrangeCounty,True,False,2025-03-11,1070000.0,33.916585,-117.979791,12704 Spindlewood Drive,Residential,1488.0,Paradise Realty,RSOHMINS,Min,Oh,M3 - La Mirada,Los Angeles,Closed,2.0,SingleFamilyResidence,0.2339,RanchoSoutheast,1962.0,12704.0,2.0,La Mirada,3.0,2025-03-11,2025-02-08,CA,True,1.0,One,10189.0,False,2.0,90638,10189.0
OrangeCounty,True,False,2025-03-14,3829800.0,33.62549,-117.877506,32 Rue Fontainbleau,Residential,2559.0,Redfin,SAMIRMAR,Maryam,Amiri,NV - East Bluff - Harbor View,Orange,Closed,4.0,SingleFamilyResidence,0.1066,OrangeCounty,1973.0,32.0,3.0,Newport Beach,4.0,2025-03-14,2025-02-12,CA,True,2.0,Two,4644.0,False,2.0,92660,4644.0
InlandValleys,False,False,2025-03-11,499000.0,33.808378000000005,-116.97489,910 Cypress Drive,Residential,1734.0,CENTURY 21 KING,C14092,Joseph,Nandino,699 - Not Defined,Riverside,Closed,3.0,SingleFamilyResidence,0.21,CitrusValley,2002.0,910.0,2.0,San Jacinto,4.0,2025-03-11,2025-02-03,CA,True,1.0,One,9148.0,False,3.0,92583,9148.0
Burbank,True,False,2025-03-19,1515000.0,34.177242,-118.661056,5871 Maury Avenue,Residential,2730.0,Pinnacle Estate Properties,SR207065816,Joshua,Stepakoff,WHLL - Woodland Hills,Los Angeles,Closed,2.0,SingleFamilyResidence,0.4064,Southland,1966.0,5871.0,3.0,Woodland Hills,5.0,2025-03-19,2025-02-17,CA,True,2.0,Two,17704.0,False,2.0,91367,17704.0
Arcadia,False,False,2025-03-18,1120000.0,34.11643,-118.069095,9161 Fortson Drive,Residential,1871.0,Re/Max Premier Prop Arcadia,a36879,Sharon,Liu,661 - Temple City,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1503,Arcadia,1947.0,9161.0,2.0,Temple City,3.0,2025-03-18,2025-02-10,CA,True,1.0,One,6545.0,False,2.0,91780,6545.0
Mlslistings,True,False,2025-03-18,2600000.0,37.50502368,-122.26805094,409 Sycamore Street,Residential,1620.0,Equus Realty,ML154838,Anne,Pearson,699 - Not Defined,San Mateo,Closed,1.0,SingleFamilyResidence,0.1691,Mlslistings,1955.0,409.0,2.0,San Carlos,3.0,2025-03-18,2025-02-18,CA,True,1.0,Unknown,7367.0,False,1.0,94070,7367.0
NorthSanLuisObispo,True,True,2025-03-25,785000.0,35.62960800000001,-120.52942,5355 Impala Drive,Residential,1845.0,Home & Ranch Sotheby's Intl,PRBETTENCOURTR,Ranelle,Bettencourt,PRSE - PR South 46-East 101,San Luis Obispo,Closed,2.0,SingleFamilyResidence,3.5,NorthSanLuisObispo,1998.0,5355.0,2.0,Paso Robles,4.0,2025-03-25,2025-03-02,CA,True,1.0,One,152460.0,False,2.0,93446,152460.0
WestSanGabrielValley,False,False,2025-03-06,1325000.0,33.942241,-117.934239,1071 Roddy Way,Residential,2610.0,First Team Real Estate,PANDRJOS,Josey,Andrade,87 - La Habra,Orange,Closed,3.0,SingleFamilyResidence,0.1661,PacificWest,1967.0,1071.0,3.0,La Habra,5.0,2025-03-06,2025-02-12,CA,True,2.0,Two,7234.0,False,3.0,90631,7234.0
SouthwestRiversideCounty,True,True,2025-03-20,965000.0,33.469825,-117.083421,45224 Miro Circle,Residential,2888.0,Allison James Estates & Homes,SAND-678120,J.K.,Pillai,SRCAR - Southwest Riverside County,Riverside,Closed,3.0,SingleFamilyResidence,0.17,SanDiego,2003.0,45224.0,3.0,Temecula,5.0,2025-03-20,2025-02-17,CA,True,2.0,Two,7405.0,False,3.0,92592,7405.0
OrangeCounty,True,False,2025-03-21,3200000.0,33.543197,-117.771759,543 Temple Hills Drive,Residential,3105.0,EXP REALTY OF CALIFORNIA INC,CV40548,Steven,Pacheco,LV - Laguna Village,Orange,Closed,2.0,SingleFamilyResidence,0.176,CitrusValley,2011.0,543.0,4.0,Laguna Beach,4.0,2025-03-21,2025-03-06,CA,True,1.0,ThreeOrMore,7666.0,False,2.0,92651,7666.0
CaliforniaDesert,True,True,2025-03-13,718900.0,33.731494,-116.293877,78667 Torino Drive,Residential,2400.0,Compass,CDAR-D80632,Beth,Cummins,"308 - La Quinta North of HWY 111, Indian Springs",Riverside,Closed,8.0,SingleFamilyResidence,0.2,CaliforniaDesert,1998.0,78667.0,2.0,La Quinta,3.0,2025-03-13,2025-02-24,CA,True,1.0,One,8712.0,False,2.0,92253,8712.0
ContraCosta,False,False,2025-03-11,2305000.0,37.77960835,-122.4490837,276 Ewing Terrace,Residential,1550.0,MLSListing,CCBE-MLL81292,Gary,Snow,Unknown,San Francisco,Closed,1.0,SingleFamilyResidence,0.0455,Mlslistings,1940.0,276.0,2.0,San Francisco,3.0,2025-03-11,2025-02-12,CA,True,2.0,Two,1981.0,False,1.0,94118,1981.0
SouthBay,True,False,2025-03-19,3900000.0,33.866684,-118.388947,1517 Golden Avenue,Residential,3845.0,Compass,SSCHNNIC,Nicholas,Schneider,150 - Hermosa Bch East,Los Angeles,Closed,4.0,SingleFamilyResidence,0.0711,SouthBay,2019.0,1517.0,4.0,Hermosa Beach,5.0,2025-03-19,2025-02-17,CA,True,1.0,ThreeOrMore,3095.0,False,2.0,90254,3095.0
SouthwestRiversideCounty,True,False,2025-03-06,599000.0,33.59583,-117.279585,21543 Coral Rock Lane,Residential,2632.0,ERA Donahoe Realty,TMATEKAT,Katherine,Materiale,SRCAR - Southwest Riverside County,Riverside,Closed,3.0,SingleFamilyResidence,0.17,SouthwestRiversideCounty,2006.0,21543.0,3.0,Wildomar,4.0,2025-03-06,2025-02-04,CA,True,2.0,Two,7405.0,False,3.0,92595,7405.0
CitrusValley,False,False,2025-03-13,550000.0,34.127839,-117.33675,2190 Hanford Court,Residential,1170.0,TRINITY FIRST REALTY,cv48483,Domonic,Tronconi,274 - San Bernardino,San Bernardino,Closed,2.0,SingleFamilyResidence,0.2643,CitrusValley,1962.0,2190.0,2.0,San Bernardino,3.0,2025-03-13,2025-01-31,CA,False,1.0,One,11514.0,False,2.0,92411,11514.0
TheInlandGateway,True,False,2025-03-24,825000.0,34.24285,-116.873836,515 Fox Drive,Residential,2420.0,RE/MAX Big Bear,CLW-52580,Erin,Lanza,289 - Big Bear Area,San Bernardino,Closed,2.0,SingleFamilyResidence,0.3427,PalmSprings,1940.0,515.0,3.0,Big Bear Lake,4.0,2025-03-24,2025-02-20,CA,True,2.0,Two,14930.0,False,2.0,92315,14930.0
Arcadia,True,True,2025-03-27,950000.0,34.118607,-117.734612,1932 Chapman Road,Residential,1911.0,Sanctuary,CV35068,Khalief,Brown,683 - Claremont,Los Angeles,Closed,2.0,SingleFamilyResidence,0.2317,CitrusValley,1964.0,1932.0,2.0,Claremont,3.0,2025-03-27,2025-03-06,CA,True,1.0,One,10092.0,False,2.0,91711,10092.0
Southland,True,False,2025-03-20,520000.0,34.404034,-118.91133899999998,349 Bard Street,Residential,858.0,Diamond Realty,v211506931,Theresa,Robledo,VC55 - Fillmore,Ventura,Closed,2.0,SingleFamilyResidence,0.162,VenturaCoastal,1915.0,349.0,1.0,Fillmore,2.0,2025-03-20,2025-02-16,CA,False,1.0,One,7056.0,False,2.0,93015,7056.0
PacificWest,True,True,2025-03-31,1015000.0,33.785164,-117.920107,12246 Janet Street,Residential,1794.0,Advance Estate Realty,OCHANGNGU,Hang-Ny,Nguyen,"72 - Orange & Garden Grove, E of Harbor, N of 22 F",Orange,Closed,2.0,SingleFamilyResidence,0.1446,OrangeCounty,1971.0,12246.0,3.0,Garden Grove,4.0,2025-03-31,2025-02-25,CA,True,2.0,"Two,MultiSplit",6300.0,False,2.0,92840,6300.0
PismoCoast,True,False,2025-03-26,575000.0,34.63661,-120.445572,209 South 3rd Street,Residential,1440.0,Heritage Valley Realty,v211508189,Lorenzo,Gama,LOMP - Lompoc,Santa Barbara,Closed,7.0,SingleFamilyResidence,0.19,VenturaCoastal,1963.0,209.0,2.0,Lompoc,3.0,2025-03-26,2025-02-03,CA,True,1.0,One,8276.0,False,2.0,93436,8276.0
NorthSanDiegoCounty,True,False,2025-03-07,765000.0,33.031852,-116.887936,2138 La Brea Street,Residential,1440.0,NONMEMBER MRML,NONMEMBER,General,NONMEMBER,92065 - Ramona,San Diego,Closed,2.0,SingleFamilyResidence,1.0,Mrmls,1979.0,2138.0,2.0,Ramona,3.0,2025-03-07,2025-02-04,CA,True,1.0,One,1.0,False,2.0,92065,43560.0
BeverlyHillsGreaterLa,False,False,2025-03-11,1925000.0,34.154424,-118.459282,4626 Lemona Avenue,Residential,2700.0,Christie's International Real Estate SoCal,CLW-C104897,Scott,Moore,SO - Sherman Oaks,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1705,BeverlyHillsGreaterLa,1994.0,4626.0,4.0,Sherman Oaks,5.0,2025-03-11,2025-02-18,CA,True,1.0,MultiSplit,7428.0,False,2.0,91403,7428.0
SouthBay,True,False,2025-03-06,1835000.0,33.886459,-118.405438,656 Manhattan Beach Boulevard,Residential,1140.0,Estate Properties,VGRANFRE,Fred,Grant,144 - Manhattan Bch Hill,Los Angeles,Closed,2.0,SingleFamilyResidence,0.0287,PalosVerdesPeninsula,1965.0,656.0,2.0,Manhattan Beach,2.0,2025-03-06,2025-01-30,CA,False,2.0,Two,1250.0,False,2.0,90266,1250.0
InlandValleys,False,False,2025-03-26,735000.0,33.866596,-117.552597,1262 Eucalyptus Avenue,Residential,1248.0,Keller Williams SELA,YVIVAJOE,Joe,Vivanco,248 - Corona,Riverside,Closed,2.0,SingleFamilyResidence,0.17,Downey,1968.0,1262.0,2.0,Corona,3.0,2025-03-26,2025-02-24,CA,True,1.0,One,7405.0,False,2.0,92879,7405.0
Southland,True,False,2025-03-14,905000.0,34.233529,-118.479068,15914 Osborne Street,Residential,1858.0,Ornelas Properties,SR207063162,Fernanda,Ornelas,NOH - North Hills,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1858,Southland,1957.0,15914.0,2.0,North Hills,3.0,2025-03-14,2025-02-12,CA,True,1.0,One,8093.0,False,2.0,91343,8093.0
BeverlyHillsGreaterLa,True,False,2025-03-12,3275000.0,34.118318,-118.282203,4011 Farmouth Drive,Residential,3543.0,Harvest Realty Development,OCXIAOKE,Ke,Xiao,637 - Los Feliz,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1841,OrangeCounty,1954.0,4011.0,5.0,Los Angeles,4.0,2025-03-12,2025-02-17,CA,True,1.0,MultiSplit,8019.0,False,2.0,90027,8019.0
PacificWest,False,False,2025-03-18,1875000.0,33.806558,-117.819655,10711 Dorothy Circle,Residential,3612.0,BHHS CA Properties,PWCOLLAU,Laura,Collins,73 - Villa Park,Orange,Closed,3.0,SingleFamilyResidence,0.2112,PacificWest,1973.0,10711.0,4.0,Villa Park,5.0,2025-03-18,2025-02-14,CA,True,1.0,ThreeOrMore,9200.0,False,3.0,92861,9200.0
OrangeCounty,True,False,2025-03-10,830000.0,34.444317,-118.483783,19813 Christopher Lane,Residential,2362.0,Keller Williams Coastal Properties,F207018922,Lester,Policarpio,PLUM - Plum Canyon,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1098,Southland,2013.0,19813.0,3.0,Saugus,4.0,2025-03-10,2025-02-07,CA,True,2.0,Two,4784.0,False,2.0,91350,4784.0
Southland,True,False,2025-03-11,795000.0,34.434527,-118.404062,29123 Gladiolus Drive,Residential,1572.0,eXp Realty of California Inc.,SR207090102,Julia,Santana,CAN2 - Canyon Country 2,Los Angeles,Closed,2.0,SingleFamilyResidence,0.1597,Southland,1969.0,29123.0,2.0,Canyon Country,3.0,2025-03-11,2025-02-05,CA,True,1.0,One,6958.0,False,2.0,91387,6958.0
SouthwestRiversideCounty,True,False,2025-03-04,625000.0,33.575881,-117.18703,39838 Grenada Corte,Residential,1322.0,Coldwell Banker Realty,SFLEMKAT,Kathryn,Fleming,SRCAR - Southwest Riverside County,Riverside,Closed,2.0,SingleFamilyResidence,0.18,OrangeCounty,1988.0,39838.0,2.0,Murrieta,3.0,2025-03-04,2025-02-03,CA,True,1.0,One,7841.0,False,2.0,92562,7841.0
OrangeCounty,True,False,2025-03-26,931000.0,33.006731,-117.061156,16185 Selva Drive,Residential,1673.0,Compass,181578,John,Griswold,92128 - Rancho Bernardo,San Diego,Closed,2.0,SingleFamilyResidence,0.1837,NorthSanDiegoCounty,1970.0,16185.0,2.0,San Diego,2.0,2025-03-26,2025-02-22,CA,True,1.0,One,8000.0,False,2.0,92128,8000.0
SanDiego,False,False,2025-03-03,978000.0,33.55444759,-117.12242106,38944 Cherry Point Ln,Residential,3842.0,COMPASS,IVHUBAJER,JEREMY,HUBACEK,SRCAR - Southwest Riverside County,Riverside,Closed,7.0,SingleFamilyResidence,0.34,InlandValleys,2003.0,38944.0,5.0,Murrieta,5.0,2025-03-03,2025-02-10,CA,True,2.0,Two,14810.0,False,3.0,92563,14810.0
PasadenaFoothills,False,False,2025-03-03,705000.0,34.238219,-118.461712,9223 Independence Way,Residential,1896.0,Park Regency Realty,SR207068957,Richard,Bernal,NOH - North Hills,Los Angeles,Closed,2.0,SingleFamilyResidence,2.985,Southland,1990.0,9223.0,3.0,North Hills,4.0,2025-03-03,2025-01-27,CA,True,2.0,Two,130027.0,False,2.0,91343,130027.0
SouthwestRiversideCounty,False,False,2025-03-27,522990.0,33.70449,-117.122531,30595 Operetta Street,Residential,1378.0,Destiny Six Financial RE Mortg,SAND-621665,Derrick,Luckett,SRCAR - Southwest Riverside County,Riverside,Closed,4.0,SingleFamilyResidence,0.095,SanDiego,2025.0,30595.0,3.0,Winchester,3.0,2025-03-27,2025-02-11,CA,False,2.0,Two,4140.0,True,2.0,92596,4140.0
Malibu,True,False,2025-03-20,8000000.0,34.031009000000005,-118.701021,24134 Malibu Road,Residential,2400.0,Douglas Elliman,CLW-M92581,Ani,Dermenjian,C32 - Malibu Beach,Los Angeles,Closed,4.0,SingleFamilyResidence,0.0969,BeverlyHillsGreaterLa,1979.0,24134.0,4.0,Malibu,3.0,2025-03-20,2025-03-07,CA,True,1.0,ThreeOrMore,4220.0,False,2.0,90265,4220.0
