MLSAreaMajor,Stories,ViewYN,NewConstructionYN,Levels,PoolPrivateYN,BuyerOfficeAOR,GarageSpaces,LotSizeAcres,LotSizeSquareFeet,LotSizeArea,BuyerOfficeName,BuyerAgentFirstName,BuyerAgentMlsId,StreetNumberNumeric,UnparsedAddress,City,YearBuilt,FireplaceYN,BuyerAgentLastName,LivingArea,Latitude,Longitude,BuyerAgentAOR,BathroomsTotalInteger,ClosePrice,CloseDate,PropertyType,MlsStatus,ParkingTotal,PropertySubType,CountyOrParish,BedroomsTotal,StateOrProvince,PurchaseContractDate,ContractStatusChangeDate,PostalCode
Unknown,1.0,False,False,One,False,Mlslistings,2.0,0.1865,8125.0,8125.0,Realty One Group Elite,Monaliza,CCBE-MLL1472469,2495.0,2495 Wright Ave,Pinole,1959.0,False,Phillips,1288.0,37.98215752,-122.26059843,ContraCosta,2.0,822000.0,2025-06-16,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,3.0,CA,2025-05-24,2025-06-16,94564-1033
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,SanDiego,3.0,0.25,10890.0,10890.0,Real Broker,Brian,SAND-686488,24867.0,24867 Shoshone Drive,Murrieta,1990.0,False,Mainardi,2959.0,33.564962,-117.196726,SouthwestRiversideCounty,3.0,803000.0,2025-06-02,Residential,Closed,3.0,SingleFamilyResidence,Riverside,5.0,CA,2025-05-06,2025-06-02,92562
ORWE - SM/Orcutt West,1.0,False,False,One,False,PismoCoast,2.0,0.19,8276.0,8276.0,"eXp Realty of California, Inc.",Anne,pi00600451,2435.0,2435 Ridgemark Drive,Santa Maria,1999.0,False,Byrne-Jackson,2613.0,34.915288000000004,-120.447709,PismoCoast,3.0,899000.0,2025-06-06,Residential,Closed,2.0,SingleFamilyResidence,Santa Barbara,3.0,CA,2025-05-03,2025-06-06,93455
RR - Robinson Ranch,2.0,False,False,Two,False,OrangeCounty,4.0,0.1148,5000.0,5000.0,"Balboa Real Estate, Inc",Billy,OCLONGBIL,21225.0,21225 Sugarbush Circle,Rancho Santa Margarita,1987.0,False,Long,1702.0,33.65423,-117.569343,TheInlandGateway,3.0,1215000.0,2025-06-18,Residential,Closed,6.0,SingleFamilyResidence,Orange,3.0,CA,2025-04-25,2025-06-18,92679
325 - Indian Wells,1.0,False,False,One,False,CaliforniaDesert,2.0,0.22,9583.0,9583.0,GHA Realty,Christina,CDAR-d84387,75169.0,75169 Citadel Place,Indian Wells,2022.0,False,Ewalt,2606.0,33.718064,-116.353295,CaliforniaDesert,5.0,1947000.0,2025-06-04,Residential,Closed,2.0,SingleFamilyResidence,Riverside,3.0,CA,2025-05-12,2025-06-04,92210
DC514 - SE Morongo,1.0,False,False,One,False,CitrusValley,1.0,3.5575,154963.0,154963.0,KALEO REAL ESTATE COMPANY,Jonathan,CV42357,9222.0,9222 Samel Drive,Morongo Valley,1956.0,False,Tomashefsky,1402.0,34.084384,-116.512,JoshuaTreeGateway,1.0,450000.0,2025-06-11,Residential,Closed,1.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-05-07,2025-06-11,92256
C37 - Metropolitan South,1.0,False,False,One,False,Southland,2.0,0.1905,8298.0,8298.0,"New Generation Realty, Inc",Erika,SR207063995,11736.0,11736 Success Avenue,Los Angeles,1961.0,False,Paredes Morales,1622.0,33.926577,-118.249102,BeverlyHillsGreaterLa,2.0,430000.0,2025-06-20,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-05-27,2025-06-20,90059
248 - Corona,2.0,False,False,Two,False,OrangeCounty,3.0,0.19,8276.0,8276.0,AdvantageFirst Realty Inc.,Sarah,OCVENASAR,1241.0,1241 Oakcrest Circle,Corona,1988.0,False,Venable,2080.0,33.872491,-117.629887,OrangeCounty,3.0,855000.0,2025-06-18,Residential,Closed,3.0,SingleFamilyResidence,Riverside,4.0,CA,2025-05-28,2025-06-18,92882
VC45 - Mission Oaks,2.0,False,False,Two,False,Unknown,2.0,0.07,3049.0,3049.0,Westlake Realty Group,Jaime,VCR-C159096887,350.0,350 Frys Harbor Drive,Camarillo,2006.0,False,Arroyo,2082.0,34.166644,-119.035002,VenturaCoastal,3.0,620106.8,2025-06-17,Residential,Closed,2.0,SingleFamilyResidence,Ventura,3.0,CA,2025-04-28,2025-06-17,93012
669 - West Covina,1.0,False,False,One,False,MontebelloDistrict,2.0,0.2581,11242.0,11242.0,COLDWELL BANKER LEADERS,GUADALUPE,M442675,1019.0,1019 Diane Place,West Covina,1971.0,False,GARCIA-RUGERIO,1200.0,34.038257,-117.925123,TheInlandGateway,2.0,920000.0,2025-06-04,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-09,2025-06-04,91792
SPL - Santa Paula,2.0,False,False,Two,False,VenturaCoastal,2.0,0.09,3920.0,3920.0,"Seaside Realty, Inc",Chris,v211510801,2171.0,2171 Moro Way,Santa Paula,2020.0,False,Chin,2377.0,34.366929,-119.03956,VenturaCoastal,3.0,829900.0,2025-06-10,Residential,Closed,4.0,SingleFamilyResidence,Ventura,4.0,CA,2025-05-15,2025-06-10,93060
Unknown,1.0,False,False,One,False,MercedCounty,2.0,0.1523,6636.0,6636.0,Re/max Executive,Stephanie,MCOWENST,713.0,713 Snead Court,Atwater,2000.0,False,Owens,1067.0,37.34034000000001,-120.58645,MercedCounty,2.0,370000.0,2025-06-24,Residential,Closed,2.0,SingleFamilyResidence,Merced,3.0,CA,2025-05-15,2025-06-24,95301
LCHVL - Hidden Valley Lake,1.0,False,False,One,False,LakeCounty,2.0,0.1834,7989.0,7989.0,RE/MAX Gold Lake County,Lorrie,LClorrie,17126.0,17126 Squirrelhill Road,Hidden Valley Lake,2005.0,False,McMurray,1590.0,38.815343,-122.555276,LakeCounty,2.0,359000.0,2025-06-25,Residential,Closed,4.0,SingleFamilyResidence,Lake,2.0,CA,2025-05-23,2025-06-25,95467
SRCAR - Southwest Riverside County,1.0,False,False,One,False,TheInlandGateway,3.0,0.2318,10097.0,10097.0,Keller Williams Realty Riv,Stephanie,IGMORPSTE,32500.0,32500 Yates Road,Winchester,2017.0,False,Devey,2651.0,33.602073,-117.092232,SouthwestRiversideCounty,3.0,725000.0,2025-06-17,Residential,Closed,6.0,SingleFamilyResidence,Riverside,4.0,CA,2025-05-14,2025-06-17,92596
248 - Corona,2.0,False,False,Two,False,CitrusValley,2.0,0.2,8712.0,8712.0,CALIFORNIA REAL DEAL,Amany,C24085,4111.0,4111 Forest Highlands Circle,Corona,1999.0,False,Gobran,2572.0,33.817631,-117.528004,SouthwestRiversideCounty,3.0,920000.0,2025-06-02,Residential,Closed,4.0,SingleFamilyResidence,Riverside,4.0,CA,2025-04-19,2025-06-02,92883
92130 - Carmel Valley,2.0,False,False,Two,False,InlandValleys,4.0,0.38,16552.8,0.38,OUT OF AREA,OUT OF,IRECP,5810.0,5810 Meadows Del Mar,San Diego,2004.0,False,AREA,6619.0,32.938303000000005,-117.191786,NorthSanDiegoCounty,5.0,5600000.0,2025-06-24,Residential,Closed,8.0,SingleFamilyResidence,San Diego,5.0,CA,2025-05-09,2025-06-24,92130
Unknown,1.0,False,False,One,False,ContraCosta,3.0,0.2125,9257.0,9257.0,Compass,Lynda,CCBE-159519502,1803.0,1803 Sauternes Ct,Brentwood,2007.0,False,Gann,2721.0,37.90564372,-121.72819053,ContraCosta,3.0,1225000.0,2025-06-26,Residential,Closed,3.0,SingleFamilyResidence,Contra Costa,2.0,CA,2025-05-21,2025-06-26,94513-4229
16 - Fountain Valley / Northeast HB,1.0,False,False,One,False,Mrmls,2.0,0.1733,7549.0,7549.0,NONMEMBER MRML,General,nonmember,10629.0,10629 El Este Avenue,Fountain Valley,1971.0,False,NONMEMBER,1480.0,33.703465,-117.943411,PacificWest,2.0,1400000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-06-02,2025-06-27,92708
699 - Not Defined,1.0,False,False,One,False,SouthwestRiversideCounty,0.0,0.17,7405.0,7405.0,Exit Alliance Realty,Noah,SWTHOMNOA,34264.0,34264 Harrow Hill Road,Wildomar,1983.0,False,Thomason,1248.0,33.623526,-117.231929,CitrusValley,2.0,395000.0,2025-06-05,Residential,Closed,0.0,SingleFamilyResidence,Riverside,3.0,CA,2025-04-24,2025-06-05,92595
VC29 - Hillside above Poli St./ Foothill Rd,1.0,False,False,"ThreeOrMore,MultiSplit",False,VenturaCoastal,1.0,0.369,16074.0,16074.0,Keller Williams West Ventura C,Grace,v211501382,191.0,191 SOUTHVIEW Circle,Ventura,1965.0,False,Gaston,3348.0,34.304519,-119.210767,VenturaCoastal,3.0,1818300.0,2025-06-18,Residential,Closed,1.0,SingleFamilyResidence,Ventura,4.0,CA,2025-05-14,2025-06-18,93003
309 - Indio North of East Valley,1.0,False,False,One,False,CaliforniaDesert,2.0,0.17,7405.0,7405.0,Regency Residential,Patricia,CDAR-D77561,81438.0,81438 Avenida Altamira,Indio,2006.0,False,Eppelheimer,2112.0,33.758055,-116.243942,CaliforniaDesert,3.0,575000.0,2025-06-30,Residential,Closed,4.0,SingleFamilyResidence,Riverside,3.0,CA,2025-06-20,2025-06-30,92203
683 - Claremont,1.0,False,False,One,False,CitrusValley,3.0,0.606,26399.0,26399.0,"The Real Brokerage, Inc.",Aaron,C20696,274.0,274 Blue Mountain Way,Claremont,1987.0,False,Juarez,1615.0,34.120599,-117.711817,CitrusValley,2.0,845000.0,2025-06-10,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-25,2025-06-10,91711
TOW - Thousand Oaks West,2.0,False,False,Two,False,BeverlyHillsGreaterLa,5.0,6.82,297079.0,297079.0,Deborah Nehdar-Ghanem,Deborah,CLW-C108076,355.0,355 Briar Bluff Circle,Thousand Oaks,2010.0,False,Nehdar-Ghanem,7374.0,34.235181,-118.88496,OutOfAreaBoard,7.0,5250000.0,2025-06-25,Residential,Closed,5.0,SingleFamilyResidence,Ventura,5.0,CA,2025-05-06,2025-06-25,91360
PLM - Palmdale,2.0,False,False,Two,False,InlandValleys,2.0,0.1672,7283.0,7283.0,Fiv Realty Co,SILA,IVTROKSIL,37861.0,37861 Lopez Lane,Palmdale,2007.0,False,TROK,2664.0,34.569819,-118.008769,OrangeCounty,3.0,540000.0,2025-06-27,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-05-06,2025-06-27,93552
WEH - West Hills,1.0,False,False,One,False,OutOfAreaBoard,3.0,0.1901,8282.0,8282.0,Berkshire Hathaway HomeServices California Properties,Dennis,CLW-C110573,7350.0,7350 Hillsview Court,West Hills,1995.0,False,Adelpour,3841.0,34.205335,-118.65096,Southland,5.0,1855000.0,2025-06-09,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-05-01,2025-06-09,91307
69 - Santa Ana South of First,2.0,False,False,Two,False,OrangeCounty,2.0,0.1585,6903.0,6903.0,Luxe Real Estate,Victor,ocjimvic,1934.0,1934 W Red Fox Road,Santa Ana,2004.0,False,Jimenez,3775.0,33.702269,-117.895481,OrangeCounty,5.0,2260000.0,2025-06-23,Residential,Closed,4.0,SingleFamilyResidence,Orange,4.0,CA,2025-05-24,2025-06-23,92704
688 - Rancho Cucamonga,1.0,False,False,One,False,CitrusValley,3.0,0.5051,22000.0,22000.0,REALTY MASTERS & ASSOCIATES,Sebastian,CV48734,5219.0,5219 Mesada Street,Rancho Cucamonga,1979.0,False,Sanchez,2303.0,34.160427,-117.576135,CitrusValley,2.0,941000.0,2025-06-09,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-05-29,2025-06-09,91737
PLM - Palmdale,2.0,False,False,Two,False,Mrmls,3.0,0.1804,7859.0,7859.0,NONMEMBER MRML,Dianna,nonmember,3730.0,3730 Club Rancho Drive,Palmdale,2005.0,False,Martinez,3341.0,34.618819,-118.196447,Southland,4.0,670000.0,2025-06-11,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-05-01,2025-06-11,93551
264 - Fontana,2.0,False,False,Two,False,CitrusValley,2.0,0.1656,7215.0,7215.0,DYNASTY REAL ESTATE,Christy,C14923,7384.0,7384 Rager Street,Fontana,1988.0,False,Trujillo,1766.0,34.119874,-117.45108700000002,Southland,3.0,675000.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-05-02,2025-06-18,92336
VIC - Victorville,1.0,False,False,One,False,CitrusValley,2.0,0.1544,6726.0,6726.0,"Cari Solano, Broker",Cari,C20785,16004.0,16004 Arroyo Drive,Victorville,1972.0,False,Solano,1283.0,34.499281,-117.314566,HighDesert,2.0,390000.0,2025-06-09,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-04-25,2025-06-09,92395
Unknown,1.0,False,False,One,False,PismoCoast,0.0,0.7989,34801.0,34801.0,Berkshire Hathaway HomeServices CA Realty,Jose,pi02003351,29220.0,29220 Road 68,Visalia,1900.0,False,Briseno,2210.0,36.319968,-119.420809,OrangeCounty,2.0,450000.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,Tulare,3.0,CA,2025-05-06,2025-06-18,93277
276 - Highland,2.0,False,False,Two,False,PacificWest,3.0,0.1654,7203.0,7203.0,Vui Group,Truc,PWDOATRU,6744.0,6744 Tiara Avenue,Highland,1993.0,False,Doan,1931.0,34.13117800000001,-117.188212,TriCounties,3.0,658000.0,2025-06-13,Residential,Closed,3.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-04-28,2025-06-13,92346
92028 - Fallbrook,1.0,False,False,One,False,NorthSanDiegoCounty,3.0,0.55,23958.0,0.55,RE/MAX Connections,Lynn,160248,402.0,402 Ali Way,Fallbrook,1974.0,False,Stadille,2058.0,33.360543,-117.25606,NorthSanDiegoCounty,3.0,860000.0,2025-06-05,Residential,Closed,3.0,SingleFamilyResidence,San Diego,4.0,CA,2025-05-22,2025-06-05,92028
Unknown,2.0,False,False,Two,False,BayEast,3.0,0.3476,15141.0,15141.0,Re/Max Accord,Simon,CCBE-198008321,5719.0,5719 Dimas Ct,Pleasanton,2006.0,False,Kiang,4959.0,37.64360429999999,-121.86734516,BayEast,6.0,4029888.0,2025-06-17,Residential,Closed,3.0,SingleFamilyResidence,Alameda,4.0,CA,2025-05-29,2025-06-17,94566
Unknown,2.0,False,False,Two,False,Mlslistings,2.0,0.1584,6900.0,6900.0,Coldwell Banker Realty,Rosalind,CCBE-MLL5090434,5011.0,5011 Woodthrush Rd,Pleasanton,1976.0,False,Chin,2147.0,37.68183692,-121.88465525,BayEast,3.0,1850000.0,2025-06-12,Residential,Closed,2.0,SingleFamilyResidence,Alameda,4.0,CA,2025-05-27,2025-06-12,94566
335 - Cathedral City North,2.0,False,False,Two,False,JoshuaTreeGateway,2.0,0.12,5227.0,5227.0,Coldwell Banker Roadrunner,Shantel,JT51359,31185.0,31185 Calle Agate,Cathedral City,2004.0,False,Schaut,1851.0,33.821621,-116.476488,CaliforniaDesert,3.0,710000.0,2025-06-12,Residential,Closed,6.0,SingleFamilyResidence,Riverside,3.0,CA,2025-05-22,2025-06-12,92234
VC33 - Oxnard - Southwest / Port Huenem,2.0,False,False,Two,False,VenturaCoastal,2.0,0.09,3920.0,3920.0,Berkshire Hathaway HomeServices California Properties,Mary,v884356655,803.0,803 Noontide Way,Oxnard,2000.0,False,Gerges,1698.0,34.193889,-119.196218,VenturaCoastal,3.0,792500.0,2025-06-05,Residential,Closed,2.0,SingleFamilyResidence,Ventura,3.0,CA,2025-05-13,2025-06-05,93035
687 - Pomona,1.0,False,False,One,False,Southland,2.0,0.1326,5778.0,5778.0,Keller Williams Realty Antelope Valley,Julie,SR150562728,223.0,223 Albert Avenue,Pomona,1955.0,False,Simbulan,1042.0,34.089420000000004,-117.74725,InlandValleys,1.0,650000.0,2025-06-04,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-27,2025-06-04,91767
SRCAR - Southwest Riverside County,2.0,False,False,Two,False,SouthwestRiversideCounty,3.0,0.19,8276.0,8276.0,KW Temecula,Justin,SWSHORJUS,28832.0,28832 Sunny View Drive,Menifee,2003.0,False,Short,2834.0,33.665001000000004,-117.156585,SouthwestRiversideCounty,3.0,770000.0,2025-06-09,Residential,Closed,3.0,SingleFamilyResidence,Riverside,5.0,CA,2025-05-08,2025-06-09,92584
Unknown,2.0,False,False,Two,False,SanDiego,0.0,0.71,30927.6,0.71,Century Homes,Irma,SAND-618497,22156.0,22156 Crestline Road,Palomar Mountain,1981.0,False,Mendez,1084.0,33.309827,-116.853569,NorthSanDiegoCounty,1.0,409000.0,2025-06-26,Residential,Closed,0.0,SingleFamilyResidence,San Diego,1.0,CA,2025-05-06,2025-06-26,92060
92071 - Santee,1.0,False,False,One,False,LakeCounty,2.0,0.1951,8500.0,8500.0,Non-Member,Non-,LC99999,9138.0,9138 WILLOWGROVE AVE,Santee,1959.0,False,Member,1212.0,32.84140356,-116.99928322,SanDiego,1.0,800000.0,2025-06-06,Residential,Closed,4.0,SingleFamilyResidence,San Diego,3.0,CA,2025-05-06,2025-06-06,92071
VIC - Victorville,1.0,False,False,One,False,CitrusValley,2.0,0.1682,7325.0,7325.0,eHomes,Austin,CV44638,13815.0,13815 Valera Way,Victorville,1995.0,False,Morales,1263.0,34.494962,-117.361739,InlandValleys,2.0,380000.0,2025-06-20,Residential,Closed,2.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-05-18,2025-06-20,92392
BC - Bell Canyon,2.0,False,False,Two,False,Southland,2.0,2.29,99752.0,99752.0,Rodeo Realty,Poupee,F210087211,66.0,66 Coolwater Road,Bell Canyon,1988.0,False,Komenkul,4701.0,34.213776,-118.676539,OutOfAreaBoard,5.0,3375000.0,2025-06-27,Residential,Closed,10.0,SingleFamilyResidence,Ventura,5.0,CA,2025-05-21,2025-06-27,91307
689 - San Dimas,1.0,False,False,One,False,Arcadia,2.0,0.3147,13707.0,13707.0,Wetrust Realty,Kai,AR41468,1231.0,1231 Calle Vistaso,San Dimas,1979.0,False,Kyi,1740.0,34.087679,-117.82351,CitrusValley,2.0,1050000.0,2025-06-09,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-04-28,2025-06-09,91773
78 - Anaheim East of Harbor,1.0,False,False,One,False,PacificWest,2.0,0.1655,7210.0,7210.0,"20/20 Realtors, Inc.",Lina,PVIQULIN,2623.0,2623 E Norm Place,Anaheim,1962.0,False,Levinthal,1820.0,33.823809999999995,-117.877416,PacificWest,2.0,1100000.0,2025-06-06,Residential,Closed,2.0,SingleFamilyResidence,Orange,4.0,CA,2025-04-25,2025-06-06,92806
92010 - Carlsbad,2.0,False,False,Two,False,PacificWest,2.0,0.3412,14861.0,14861.0,First Team Real Estate,Kim,PTRINPHU,2640.0,2640 Chestnut Avenue,Carlsbad,1979.0,False,Trinh,1909.0,33.166162,-117.314212,NorthSanDiegoCounty,2.0,1027000.0,2025-06-13,Residential,Closed,2.0,SingleFamilyResidence,San Diego,4.0,CA,2025-06-04,2025-06-13,92010
608 - Baldwin Pk/Irwindale,1.0,False,False,One,False,TriCounties,2.0,0.1567,6825.0,6825.0,Universal Elite Inc.,Christine,TRHECHRIS,13244.0,13244 Emery Avenue,Baldwin Park,1965.0,False,He,1214.0,34.073533000000005,-117.985012,TriCounties,2.0,855000.0,2025-06-04,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-01,2025-06-04,91706
605 - Arcadia,2.0,False,False,Two,False,Arcadia,3.0,0.3673,16000.0,16000.0,Masters Realty,Teresa,A34228,264.0,264 W Naomi Ave,Arcadia,2024.0,False,Ting,6464.0,34.123344,-118.041304,WestSanGabrielValley,6.0,3750000.0,2025-06-27,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-05-15,2025-06-27,91007
HNDL - Helendale,1.0,False,False,One,False,HighDesert,2.0,0.1818,7920.0,7920.0,1st Class RealEstate Mavericks,Clare,hd22035,14535.0,14535 Lighthouse Lane,Helendale,1977.0,False,Hart,1769.0,34.748083,-117.347059,HighDesert,2.0,440000.0,2025-06-04,Residential,Closed,5.0,SingleFamilyResidence,San Bernardino,3.0,CA,2025-04-28,2025-06-04,92342
92114 - Encanto,1.0,False,False,One,False,SanDiego,2.0,0.2204,9600.0,9600.0,Palisade Realty Inc,Wally,SAND-697190,7615.0,7615 Woodbine Way,San Diego,1960.0,False,Dally,1051.0,32.70118134,-117.03502473,SanDiego,2.0,800000.0,2025-06-04,Residential,Closed,6.0,SingleFamilyResidence,San Diego,3.0,CA,2025-05-09,2025-06-04,92114
Unknown,1.0,False,False,One,False,PasadenaFoothills,0.0,0.1829,7966.0,7966.0,Metro District Realty,Juven,p15541,1211.0,1211 Stringer Avenue,Los Angeles,1953.0,False,Zapata,754.0,34.05177800000001,-118.18397,PasadenaFoothills,1.0,500000.0,2025-06-27,Residential,Closed,0.0,SingleFamilyResidence,Los Angeles,2.0,CA,2025-04-30,2025-06-27,90063
Unknown,2.0,False,False,Two,False,ContraCosta,2.0,0.1913,8333.0,8333.0,Lozoya Real Estate,Elizabeth,CCBE-159511582,2991.0,2991 Serra Ct,Antioch,2016.0,False,Horat,3011.0,38.00268887,-121.75880493,ContraCosta,4.0,745000.0,2025-06-18,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,5.0,CA,2025-05-29,2025-06-18,94509
Unknown,1.0,False,False,One,False,Oroville,2.0,0.16,6970.0,6970.0,Avenue 23 Realty,Amalia,ORAMurillo,9323.0,9323 Brock Court,Live Oak,2019.0,False,Murillo,1990.0,39.266578,-121.673818,SierraNorthValley,2.0,485000.0,2025-06-10,Residential,Closed,4.0,SingleFamilyResidence,Sutter,4.0,CA,2025-05-17,2025-06-10,95953
PLM - Palmdale,2.0,False,False,Two,False,MontebelloDistrict,3.0,0.1507,6566.0,6566.0,CENTRAL FINANCIAL AND REALTY,KARINA,M449851,3553.0,3553 Crystal Court,Palmdale,1989.0,False,MALDONADO,2297.0,34.558813,-118.06543899999998,Southland,3.0,550000.0,2025-06-24,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-13,2025-06-24,93550
Unknown,2.0,False,False,Two,False,ContraCosta,2.0,0.1758,7656.0,7656.0,Luxe Realty Group,Akel,CCBE-159527105,2163.0,2163 Redwood Rd,Hercules,1980.0,False,Hillany,1947.0,38.00200882,-122.24915169,ContraCosta,3.0,820000.0,2025-06-11,Residential,Closed,2.0,SingleFamilyResidence,Contra Costa,4.0,CA,2025-05-19,2025-06-11,94547
631 - Hacienda Heights,2.0,False,False,Two,False,Arcadia,3.0,0.2072,9024.0,9024.0,REALIV,Molly,AR45820,3046.0,3046 Cardillo Avenue,Hacienda Heights,1989.0,False,Cheng,2826.0,33.986104,-117.985292,WestSanGabrielValley,3.0,1390000.0,2025-06-11,Residential,Closed,3.0,SingleFamilyResidence,Los Angeles,4.0,CA,2025-05-12,2025-06-11,91745
PHHT - Park Hills Heights,1.0,False,False,One,False,PacificWest,2.0,0.1464,6377.0,6377.0,Pacific West Real Estate Svcs,Ronald,EJONERON,3540.0,3540 S Sycamore Avenue,Los Angeles,1940.0,False,Jones,1360.0,34.022198,-118.356773,PacificWest,2.0,1300000.0,2025-06-24,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,3.0,CA,2025-05-22,2025-06-24,90016
92027 - Escondido,2.0,False,False,Two,False,SanDiego,3.0,0.1699,7400.0,7200.0,"eXp Realty of California, Inc.",J.R.,SAND-676284,3283.0,3283 Beven,Escondido,2009.0,False,St Julien,3574.0,33.15222079,-117.0255571,SanDiego,4.0,1011000.0,2025-06-09,Residential,Closed,7.0,SingleFamilyResidence,San Diego,5.0,CA,2025-05-20,2025-06-09,92027
605 - Arcadia,1.0,False,False,One,False,WestSanGabrielValley,2.0,0.2382,10377.0,10377.0,UNIVERSAL ELITE REALTY,YUJIA,ws80275,2433.0,2433 Doolittle Avenue,Arcadia,1999.0,False,ZHANG,3510.0,34.120811,-118.013769,Arcadia,5.0,2200000.0,2025-06-05,Residential,Closed,2.0,SingleFamilyResidence,Los Angeles,5.0,CA,2025-05-08,2025-06-05,91006
VC28 - Wells Rd. East to City Limit,2.0,False,False,Two,False,VenturaCoastal,2.0,0.12,5227.0,5227.0,RE/MAX Gold Coast REALTORS,David,v211512513,11297.0,11297 Beechnut Street,Ventura,2014.0,False,Barajas,2075.0,34.293919,-119.153892,VenturaCoastal,3.0,925000.0,2025-06-27,Residential,Closed,4.0,SingleFamilyResidence,Ventura,4.0,CA,2025-05-27,2025-06-27,93004
CPTA - Carpinteria,1.0,False,False,One,False,VenturaCoastal,2.0,0.26,11325.6,0.26,Berkshire Hathaway Home Services California Properties,Cole,vc199505701,5538.0,5538 Canalino Drive,Carpinteria,1950.0,False,Robbins,1500.0,34.390245,-119.515186,VenturaCoastal,2.0,2166500.0,2025-06-10,Residential,Closed,2.0,SingleFamilyResidence,Santa Barbara,3.0,CA,2025-05-15,2025-06-10,93013
92056 - Oceanside,2.0,False,False,Two,False,NorthSanDiegoCounty,3.0,0.3495,15224.0,15224.0,Compass,Donna,100758,2302.0,2302 Birdie St.,Oceanside,1989.0,False,Klinge,1944.0,33.18686676,-117.31442724,SanDiego,3.0,1125000.0,2025-06-23,Residential,Closed,8.0,SingleFamilyResidence,San Diego,4.0,CA,2025-05-23,2025-06-23,92056
NPMO - Nipomo,2.0,False,False,Two,False,Mrmls,2.0,0.035,1524.0,1524.0,LPT Realty Inc,Preyesh,Nonmember,388.0,388 Avenida De Amigos,Nipomo,2007.0,False,Patel,1246.0,35.030786,-120.480635,PismoCoast,3.0,550000.0,2025-06-13,Residential,Closed,2.0,SingleFamilyResidence,San Luis Obispo,3.0,CA,2025-05-21,2025-06-13,93444
92078 - San Marcos,2.0,False,False,Two,False,NorthSanDiegoCounty,3.0,0.1444,6290.0,6290.0,eHomes,Ana Paula,125606,982.0,982 Hawthorne Court,San Marcos,1992.0,False,Alessi,2350.0,33.129397999999995,-117.221052,NorthSanDiegoCounty,3.0,1346000.0,2025-06-24,Residential,Closed,6.0,SingleFamilyResidence,San Diego,4.0,CA,2025-05-25,2025-06-24,92078
HSP - Hesperia,1.0,False,False,One,False,SouthwestRiversideCounty,0.0,1.44,62726.0,62726.0,First Team Real Estate,Stephanie,SWSTEPGAR,18062.0,18062 Eucalyptus Street,Hesperia,1959.0,False,Garcia,1364.0,34.455963,-117.26955900000002,HighDesert,2.0,420000.0,2025-06-09,Residential,Closed,0.0,SingleFamilyResidence,San Bernardino,4.0,CA,2025-05-04,2025-06-09,92345
